file,interval_index,onset_start_sec,onset_end_sec,ioi_duration_sec,ioi_duration_ms,transition_count,event_types,event_absolute_times_sec,event_relative_times_tau
6-8.mid,3028,312.12442078125,313.39845796875,1.274037187499971,1274.037187499971,4,UP|DOWN|UP|DOWN,312.256632187|312.474313594|313.049900625|313.335690937,0.103773585|0.274633124|0.726415094|0.950733753
6-8.mid,3088,321.42195421875,324.40539140625,2.9834371874999874,2983.4371874999874,4,UP|DOWN|UP|DOWN,321.492734063|321.710415469|322.255286719|322.888298906,0.023724261|0.096687556|0.279319606|0.491495076
6-8.mid,3105,326.87066671875,330.48444515625,3.6137784375000024,3613.7784375000024,4,UP|DOWN|UP|DOWN,327.077664375|327.455602031|328.572053906|328.928624062,0.057280118|0.161862528|0.470805617|0.569475240
6-8.mid,3773,388.2928809375,389.299824375,1.0069434375000128,1006.9434375000128,3,DOWN|UP|DOWN,388.332945000|388.510562344|389.291811563,0.039787798|0.216180371|0.992042440
6-8.mid,3784,390.46835953125,391.5941596875,1.1258001562500226,1125.8001562500226,3,DOWN|UP|DOWN,390.491062500|390.668679844|391.550089219,0.020166074|0.177935943|0.960854093
6-9.mid,43,9.374990625,10.9428309375,1.5678403124999996,1567.8403124999995,4,UP|DOWN|UP|DOWN,9.425738437|9.723547969|10.149562500|10.783910156,0.032367973|0.222316865|0.494037479|0.898637138
6-9.mid,62,12.8498803125,16.10174671875,3.2518664062500005,3251.8664062500006,4,UP|DOWN|UP|DOWN,13.149025312|13.623116719|15.662377500|16.038979687,0.091991786|0.237782341|0.864887064|0.980698152
6-9.mid,109,22.6709175,24.1479459375,1.4770284374999996,1477.0284374999997,4,UP|DOWN|UP|DOWN,22.783096875|22.980746250|23.466856875|23.981012344,0.075949367|0.209764919|0.538878843|0.886980108
6-9.mid,127,25.913435625,28.91690484375,3.0034692187499985,3003.4692187499986,4,UP|DOWN|UP|DOWN,26.147142656|26.842921875|28.623101719|28.860815156,0.077812361|0.309470876|0.902178746|0.981325033
6-9.mid,311,63.69251109375,64.5111534375,0.8186423437499997,818.6423437499997,3,UP|DOWN|UP,63.721891406|63.800684062|63.900844219,0.035889070|0.132137031|0.254486134
6-9.mid,520,111.90827484375,113.42002546875,1.5117506250000048,1511.7506250000047,3,UP|DOWN|UP,111.977719219|112.284877031|112.718904375,0.045936396|0.249116608|0.536219081
6-9.mid,1367,177.665420625,179.00489578125,1.3394751562500176,1339.4751562500176,4,UP|DOWN|UP|DOWN,177.736200469|177.993945938|178.637641875|178.875355313,0.052841476|0.245264207|0.725822532|0.903290130
6-9.mid,1422,186.37935421875,189.20253515625,2.8231809375000125,2823.1809375000125,4,UP|DOWN|UP|DOWN,186.478178906|186.755956406|187.260763594|187.657397812,0.035004730|0.133396405|0.312204352|0.452696310
6-9.mid,1440,191.8454278125,194.300019375,2.4545915625000134,2454.5915625000134,4,UP|DOWN|UP|DOWN,192.013696875|192.498472031|193.577530781|194.221226719,0.068552775|0.266050054|0.705658324|0.967899891
6-9.mid,1826,217.75485703125,220.01981203125,2.2649550000000147,2264.9550000000145,3,DOWN|UP|DOWN,217.793585625|218.011267031|219.834181875,0.017099057|0.113207547|0.918042453
6-9.mid,3028,312.12442078125,313.39845796875,1.274037187499971,1274.037187499971,4,UP|DOWN|UP|DOWN,312.256632187|312.474313594|313.049900625|313.335690937,0.103773585|0.274633124|0.726415094|0.950733753
6-9.mid,3088,321.42195421875,324.40539140625,2.9834371874999874,2983.4371874999874,4,UP|DOWN|UP|DOWN,321.492734063|321.710415469|322.255286719|322.888298906,0.023724261|0.096687556|0.279319606|0.491495076
6-9.mid,3105,326.87066671875,330.48444515625,3.6137784375000024,3613.7784375000024,4,UP|DOWN|UP|DOWN,327.077664375|327.455602031|328.572053906|328.928624062,0.057280118|0.161862528|0.470805617|0.569475240
6-9.mid,3773,388.2928809375,389.299824375,1.0069434375000128,1006.9434375000128,3,DOWN|UP|DOWN,388.332945000|388.510562344|389.291811563,0.039787798|0.216180371|0.992042440
6-9.mid,3784,390.46835953125,391.5941596875,1.1258001562500226,1125.8001562500226,3,DOWN|UP|DOWN,390.491062500|390.668679844|391.550089219,0.020166074|0.177935943|0.960854093
6-10.mid,97,19.018229166666668,20.34375,1.3255208333333321,1325.5208333333321,3,UP|DOWN|UP,19.039062500|19.335937500|19.710937500,0.015717092|0.239685658|0.522593320
6-10.mid,115,22.200520833333332,25.515625,3.315104166666668,3315.104166666668,3,UP|DOWN|UP,22.217447917|22.394531250|25.037760417,0.005106049|0.058523174|0.855852317
6-10.mid,343,75.34375,76.32291666666667,0.9791666666666714,979.1666666666714,3,UP|DOWN|UP,75.351562500|75.531250000|76.292968750,0.007978723|0.191489362|0.969414894
6-10.mid,1374,190.58463541666666,193.98567708333334,3.4010416666666856,3401.0416666666856,4,UP|DOWN|UP|DOWN,190.644531250|191.050781250|192.444010417|193.326822917,0.017611026|0.137059724|0.546707504|0.806278714
6-10.mid,1389,196.64713541666666,199.11458333333334,2.4674479166666856,2467.4479166666856,3,UP|DOWN|UP,196.761718750|197.286458333|198.761718750,0.046437995|0.259102902|0.856992084
6-10.mid,2139,257.24479166666663,257.82421875,0.5794270833333712,579.4270833333712,3,UP|DOWN|UP,257.266927083|257.683593750|257.800781250,0.038202247|0.757303371|0.959550562
6-10.mid,2667,306.40625,309.5299479166667,3.1236979166666856,3123.6979166666856,4,UP|DOWN|UP|DOWN,306.459635417|306.815104167|308.162760417|308.983072917,0.017090454|0.130887870|0.562317632|0.824927053
6-10.mid,2682,311.4973958333333,313.7942708333333,2.296875,2296.875,3,UP|DOWN|UP,311.636718750|311.854166667|313.479166667,0.060657596|0.155328798|0.862811791
6-10.mid,4281,452.3059895833333,455.51171875,3.2057291666666856,3205.7291666666856,4,UP|DOWN|UP|DOWN,452.335937500|452.809895833|454.157552083|455.196614583,0.009341998|0.157189277|0.577579204|0.901705930
6-10.mid,4296,457.4596354166667,459.984375,2.5247395833333144,2524.7395833333144,4,UP|DOWN|UP|DOWN,457.494791667|458.195312500|459.255208333|459.959635417,0.013924703|0.291387313|0.711191336|0.990201135
6-11.mid,97,19.018229166666668,20.34375,1.3255208333333321,1325.5208333333321,3,UP|DOWN|UP,19.039062500|19.335937500|19.710937500,0.015717092|0.239685658|0.522593320
6-11.mid,115,22.200520833333332,25.515625,3.315104166666668,3315.104166666668,3,UP|DOWN|UP,22.217447917|22.394531250|25.037760417,0.005106049|0.058523174|0.855852317
6-11.mid,343,75.34375,76.32291666666667,0.9791666666666714,979.1666666666714,3,UP|DOWN|UP,75.351562500|75.531250000|76.292968750,0.007978723|0.191489362|0.969414894
6-11.mid,1374,190.58463541666666,193.98567708333334,3.4010416666666856,3401.0416666666856,4,UP|DOWN|UP|DOWN,190.644531250|191.050781250|192.444010417|193.326822917,0.017611026|0.137059724|0.546707504|0.806278714
6-11.mid,1389,196.64713541666666,199.11458333333334,2.4674479166666856,2467.4479166666856,3,UP|DOWN|UP,196.761718750|197.286458333|198.761718750,0.046437995|0.259102902|0.856992084
6-11.mid,2139,257.24479166666663,257.82421875,0.5794270833333712,579.4270833333712,3,UP|DOWN|UP,257.266927083|257.683593750|257.800781250,0.038202247|0.757303371|0.959550562
6-11.mid,2667,306.40625,309.5299479166667,3.1236979166666856,3123.6979166666856,4,UP|DOWN|UP|DOWN,306.459635417|306.815104167|308.162760417|308.983072917,0.017090454|0.130887870|0.562317632|0.824927053
6-11.mid,2682,311.4973958333333,313.7942708333333,2.296875,2296.875,3,UP|DOWN|UP,311.636718750|311.854166667|313.479166667,0.060657596|0.155328798|0.862811791
6-11.mid,4281,452.3059895833333,455.51171875,3.2057291666666856,3205.7291666666856,4,UP|DOWN|UP|DOWN,452.335937500|452.809895833|454.157552083|455.196614583,0.009341998|0.157189277|0.577579204|0.901705930
6-11.mid,4296,457.4596354166667,459.984375,2.5247395833333144,2524.7395833333144,4,UP|DOWN|UP|DOWN,457.494791667|458.195312500|459.255208333|459.959635417,0.013924703|0.291387313|0.711191336|0.990201135
6-12.mid,97,19.018229166666668,20.34375,1.3255208333333321,1325.5208333333321,3,UP|DOWN|UP,19.039062500|19.335937500|19.710937500,0.015717092|0.239685658|0.522593320
6-12.mid,115,22.200520833333332,25.515625,3.315104166666668,3315.104166666668,3,UP|DOWN|UP,22.217447917|22.394531250|25.037760417,0.005106049|0.058523174|0.855852317
6-12.mid,343,75.34375,76.32291666666667,0.9791666666666714,979.1666666666714,3,UP|DOWN|UP,75.351562500|75.531250000|76.292968750,0.007978723|0.191489362|0.969414894
6-12.mid,1374,190.58463541666666,193.98567708333334,3.4010416666666856,3401.0416666666856,4,UP|DOWN|UP|DOWN,190.644531250|191.050781250|192.444010417|193.326822917,0.017611026|0.137059724|0.546707504|0.806278714
6-12.mid,1389,196.64713541666666,199.11458333333334,2.4674479166666856,2467.4479166666856,3,UP|DOWN|UP,196.761718750|197.286458333|198.761718750,0.046437995|0.259102902|0.856992084
6-12.mid,2139,257.24479166666663,257.82421875,0.5794270833333712,579.4270833333712,3,UP|DOWN|UP,257.266927083|257.683593750|257.800781250,0.038202247|0.757303371|0.959550562
6-12.mid,2667,306.40625,309.5299479166667,3.1236979166666856,3123.6979166666856,4,UP|DOWN|UP|DOWN,306.459635417|306.815104167|308.162760417|308.983072917,0.017090454|0.130887870|0.562317632|0.824927053
6-12.mid,2682,311.4973958333333,313.7942708333333,2.296875,2296.875,3,UP|DOWN|UP,311.636718750|311.854166667|313.479166667,0.060657596|0.155328798|0.862811791
6-12.mid,4281,452.3059895833333,455.51171875,3.2057291666666856,3205.7291666666856,4,UP|DOWN|UP|DOWN,452.335937500|452.809895833|454.157552083|455.196614583,0.009341998|0.157189277|0.577579204|0.901705930
6-12.mid,4296,457.4596354166667,459.984375,2.5247395833333144,2524.7395833333144,4,UP|DOWN|UP|DOWN,457.494791667|458.195312500|459.255208333|459.959635417,0.013924703|0.291387313|0.711191336|0.990201135
6-13.mid,97,19.018229166666668,20.34375,1.3255208333333321,1325.5208333333321,3,UP|DOWN|UP,19.039062500|19.335937500|19.710937500,0.015717092|0.239685658|0.522593320
6-13.mid,115,22.200520833333332,25.515625,3.315104166666668,3315.104166666668,3,UP|DOWN|UP,22.217447917|22.394531250|25.037760417,0.005106049|0.058523174|0.855852317
6-13.mid,343,75.34375,76.32291666666667,0.9791666666666714,979.1666666666714,3,UP|DOWN|UP,75.351562500|75.531250000|76.292968750,0.007978723|0.191489362|0.969414894
6-13.mid,1374,190.58463541666666,193.98567708333334,3.4010416666666856,3401.0416666666856,4,UP|DOWN|UP|DOWN,190.644531250|191.050781250|192.444010417|193.326822917,0.017611026|0.137059724|0.546707504|0.806278714
6-13.mid,1389,196.64713541666666,199.11458333333334,2.4674479166666856,2467.4479166666856,3,UP|DOWN|UP,196.761718750|197.286458333|198.761718750,0.046437995|0.259102902|0.856992084
6-13.mid,2139,257.24479166666663,257.82421875,0.5794270833333712,579.4270833333712,3,UP|DOWN|UP,257.266927083|257.683593750|257.800781250,0.038202247|0.757303371|0.959550562
6-13.mid,2667,306.40625,309.5299479166667,3.1236979166666856,3123.6979166666856,4,UP|DOWN|UP|DOWN,306.459635417|306.815104167|308.162760417|308.983072917,0.017090454|0.130887870|0.562317632|0.824927053
6-13.mid,2682,311.4973958333333,313.7942708333333,2.296875,2296.875,3,UP|DOWN|UP,311.636718750|311.854166667|313.479166667,0.060657596|0.155328798|0.862811791
6-13.mid,4281,452.3059895833333,455.51171875,3.2057291666666856,3205.7291666666856,4,UP|DOWN|UP|DOWN,452.335937500|452.809895833|454.157552083|455.196614583,0.009341998|0.157189277|0.577579204|0.901705930
6-13.mid,4296,457.4596354166667,459.984375,2.5247395833333144,2524.7395833333144,4,UP|DOWN|UP|DOWN,457.494791667|458.195312500|459.255208333|459.959635417,0.013924703|0.291387313|0.711191336|0.990201135
6-14.mid,97,19.018229166666668,20.34375,1.3255208333333321,1325.5208333333321,3,UP|DOWN|UP,19.039062500|19.335937500|19.710937500,0.015717092|0.239685658|0.522593320
6-14.mid,115,22.200520833333332,25.515625,3.315104166666668,3315.104166666668,3,UP|DOWN|UP,22.217447917|22.394531250|25.037760417,0.005106049|0.058523174|0.855852317
6-14.mid,343,75.34375,76.32291666666667,0.9791666666666714,979.1666666666714,3,UP|DOWN|UP,75.351562500|75.531250000|76.292968750,0.007978723|0.191489362|0.969414894
6-14.mid,1374,190.58463541666666,193.98567708333334,3.4010416666666856,3401.0416666666856,4,UP|DOWN|UP|DOWN,190.644531250|191.050781250|192.444010417|193.326822917,0.017611026|0.137059724|0.546707504|0.806278714
6-14.mid,1389,196.64713541666666,199.11458333333334,2.4674479166666856,2467.4479166666856,3,UP|DOWN|UP,196.761718750|197.286458333|198.761718750,0.046437995|0.259102902|0.856992084
6-14.mid,2139,257.24479166666663,257.82421875,0.5794270833333712,579.4270833333712,3,UP|DOWN|UP,257.266927083|257.683593750|257.800781250,0.038202247|0.757303371|0.959550562
6-14.mid,2667,306.40625,309.5299479166667,3.1236979166666856,3123.6979166666856,4,UP|DOWN|UP|DOWN,306.459635417|306.815104167|308.162760417|308.983072917,0.017090454|0.130887870|0.562317632|0.824927053
6-14.mid,2682,311.4973958333333,313.7942708333333,2.296875,2296.875,3,UP|DOWN|UP,311.636718750|311.854166667|313.479166667,0.060657596|0.155328798|0.862811791
6-14.mid,4281,452.3059895833333,455.51171875,3.2057291666666856,3205.7291666666856,4,UP|DOWN|UP|DOWN,452.335937500|452.809895833|454.157552083|455.196614583,0.009341998|0.157189277|0.577579204|0.901705930
6-14.mid,4296,457.4596354166667,459.984375,2.5247395833333144,2524.7395833333144,4,UP|DOWN|UP|DOWN,457.494791667|458.195312500|459.255208333|459.959635417,0.013924703|0.291387313|0.711191336|0.990201135
6-15.mid,97,19.018229166666668,20.34375,1.3255208333333321,1325.5208333333321,3,UP|DOWN|UP,19.039062500|19.335937500|19.710937500,0.015717092|0.239685658|0.522593320
6-15.mid,115,22.200520833333332,25.515625,3.315104166666668,3315.104166666668,3,UP|DOWN|UP,22.217447917|22.394531250|25.037760417,0.005106049|0.058523174|0.855852317
6-15.mid,343,75.34375,76.32291666666667,0.9791666666666714,979.1666666666714,3,UP|DOWN|UP,75.351562500|75.531250000|76.292968750,0.007978723|0.191489362|0.969414894
6-15.mid,1374,190.58463541666666,193.98567708333334,3.4010416666666856,3401.0416666666856,4,UP|DOWN|UP|DOWN,190.644531250|191.050781250|192.444010417|193.326822917,0.017611026|0.137059724|0.546707504|0.806278714
6-15.mid,1389,196.64713541666666,199.11458333333334,2.4674479166666856,2467.4479166666856,3,UP|DOWN|UP,196.761718750|197.286458333|198.761718750,0.046437995|0.259102902|0.856992084
6-15.mid,2139,257.24479166666663,257.82421875,0.5794270833333712,579.4270833333712,3,UP|DOWN|UP,257.266927083|257.683593750|257.800781250,0.038202247|0.757303371|0.959550562
6-15.mid,2667,306.40625,309.5299479166667,3.1236979166666856,3123.6979166666856,4,UP|DOWN|UP|DOWN,306.459635417|306.815104167|308.162760417|308.983072917,0.017090454|0.130887870|0.562317632|0.824927053
6-15.mid,2682,311.4973958333333,313.7942708333333,2.296875,2296.875,3,UP|DOWN|UP,311.636718750|311.854166667|313.479166667,0.060657596|0.155328798|0.862811791
6-15.mid,4281,452.3059895833333,455.51171875,3.2057291666666856,3205.7291666666856,4,UP|DOWN|UP|DOWN,452.335937500|452.809895833|454.157552083|455.196614583,0.009341998|0.157189277|0.577579204|0.901705930
6-15.mid,4296,457.4596354166667,459.984375,2.5247395833333144,2524.7395833333144,4,UP|DOWN|UP|DOWN,457.494791667|458.195312500|459.255208333|459.959635417,0.013924703|0.291387313|0.711191336|0.990201135
6-16.mid,385,85.988161875,86.6852765625,0.6971146874999903,697.1146874999903,3,UP|DOWN|UP,86.009529375|86.228546250|86.682605625,0.030651341|0.344827586|0.996168582
6-16.mid,1387,177.5986471875,179.075675625,1.477028437499996,1477.028437499996,3,UP|DOWN|UP,177.658743281|178.004629687|178.697737969,0.040687161|0.274864376|0.744122966
6-16.mid,1443,188.32246125,191.79868640625,3.4762251562499955,3476.2251562499955,4,UP|DOWN|UP|DOWN,188.341157813|188.963486250|190.559371406|191.121603750,0.005378410|0.184402612|0.643488283|0.805224741
6-16.mid,1462,195.60477234375,198.82058109375,3.215808750000008,3215.808750000008,3,UP|DOWN|UP,195.655520156|196.280519531|198.496062188,0.015780731|0.210132890|0.899086379
6-16.mid,2695,291.22166390625,292.60520953125,1.3835456250000107,1383.5456250000107,3,UP|DOWN|UP,291.255050625|291.571556719|292.216588125,0.024131274|0.252895753|0.719111969
6-16.mid,2749,301.93345875,305.20669265625,3.2732339062500273,3273.2339062500273,4,UP|DOWN|UP|DOWN,301.957497187|302.513052188|303.937997344|304.472184844,0.007343941|0.177070583|0.612403101|0.775601795
6-16.mid,2767,309.02346234375,312.31806375,3.294601406250024,3294.601406250024,3,UP|DOWN|UP,309.075545625|309.728589844|311.896055625,0.015808675|0.214025132|0.871909201
6-16.mid,4335,432.77333859375,434.12750390625,1.3541653125000153,1354.1653125000153,3,UP|DOWN|UP,432.774674063|433.307526094|433.972589531,0.000986193|0.394477318|0.885601578
6-16.mid,4396,443.32354171875,446.4552159375,3.1316742187499926,3131.6742187499926,4,UP|DOWN|UP|DOWN,443.368947656|443.992611562|445.031606250|445.892983594,0.014498934|0.213646055|0.545415778|0.820469083
6-16.mid,4413,449.9381184375,452.85611765625,2.9179992187499693,2917.9992187499693,4,UP|DOWN|UP|DOWN,449.971505156|450.544421250|451.931973281|452.544953437,0.011441648|0.207780320|0.683295195|0.893363844
6-16.mid,5089,510.6325021875,511.94793890625,1.315436718749993,1315.436718749993,3,DOWN|UP|DOWN,510.644521406|511.246817813|511.771657031,0.009137056|0.467005076|0.865989848
6-17.mid,385,85.988161875,86.6852765625,0.6971146874999903,697.1146874999903,3,UP|DOWN|UP,86.009529375|86.228546250|86.682605625,0.030651341|0.344827586|0.996168582
6-17.mid,1387,177.5986471875,179.075675625,1.477028437499996,1477.028437499996,3,UP|DOWN|UP,177.658743281|178.004629687|178.697737969,0.040687161|0.274864376|0.744122966
6-17.mid,1443,188.32246125,191.79868640625,3.4762251562499955,3476.2251562499955,4,UP|DOWN|UP|DOWN,188.341157813|188.963486250|190.559371406|191.121603750,0.005378410|0.184402612|0.643488283|0.805224741
6-17.mid,1462,195.60477234375,198.82058109375,3.215808750000008,3215.808750000008,3,UP|DOWN|UP,195.655520156|196.280519531|198.496062188,0.015780731|0.210132890|0.899086379
6-17.mid,2695,291.22166390625,292.60520953125,1.3835456250000107,1383.5456250000107,3,UP|DOWN|UP,291.255050625|291.571556719|292.216588125,0.024131274|0.252895753|0.719111969
6-17.mid,2749,301.93345875,305.20669265625,3.2732339062500273,3273.2339062500273,4,UP|DOWN|UP|DOWN,301.957497187|302.513052188|303.937997344|304.472184844,0.007343941|0.177070583|0.612403101|0.775601795
6-17.mid,2767,309.02346234375,312.31806375,3.294601406250024,3294.601406250024,3,UP|DOWN|UP,309.075545625|309.728589844|311.896055625,0.015808675|0.214025132|0.871909201
6-17.mid,4335,432.77333859375,434.12750390625,1.3541653125000153,1354.1653125000153,3,UP|DOWN|UP,432.774674063|433.307526094|433.972589531,0.000986193|0.394477318|0.885601578
6-17.mid,4396,443.32354171875,446.4552159375,3.1316742187499926,3131.6742187499926,4,UP|DOWN|UP|DOWN,443.368947656|443.992611562|445.031606250|445.892983594,0.014498934|0.213646055|0.545415778|0.820469083
6-17.mid,4413,449.9381184375,452.85611765625,2.9179992187499693,2917.9992187499693,4,UP|DOWN|UP|DOWN,449.971505156|450.544421250|451.931973281|452.544953437,0.011441648|0.207780320|0.683295195|0.893363844
6-17.mid,5089,510.6325021875,511.94793890625,1.315436718749993,1315.436718749993,3,DOWN|UP|DOWN,510.644521406|511.246817813|511.771657031,0.009137056|0.467005076|0.865989848
6-18.mid,385,85.988161875,86.6852765625,0.6971146874999903,697.1146874999903,3,UP|DOWN|UP,86.009529375|86.228546250|86.682605625,0.030651341|0.344827586|0.996168582
6-18.mid,1387,177.5986471875,179.075675625,1.477028437499996,1477.028437499996,3,UP|DOWN|UP,177.658743281|178.004629687|178.697737969,0.040687161|0.274864376|0.744122966
6-18.mid,1443,188.32246125,191.79868640625,3.4762251562499955,3476.2251562499955,4,UP|DOWN|UP|DOWN,188.341157813|188.963486250|190.559371406|191.121603750,0.005378410|0.184402612|0.643488283|0.805224741
6-18.mid,1462,195.60477234375,198.82058109375,3.215808750000008,3215.808750000008,3,UP|DOWN|UP,195.655520156|196.280519531|198.496062188,0.015780731|0.210132890|0.899086379
6-18.mid,2695,291.22166390625,292.60520953125,1.3835456250000107,1383.5456250000107,3,UP|DOWN|UP,291.255050625|291.571556719|292.216588125,0.024131274|0.252895753|0.719111969
6-18.mid,2749,301.93345875,305.20669265625,3.2732339062500273,3273.2339062500273,4,UP|DOWN|UP|DOWN,301.957497187|302.513052188|303.937997344|304.472184844,0.007343941|0.177070583|0.612403101|0.775601795
6-18.mid,2767,309.02346234375,312.31806375,3.294601406250024,3294.601406250024,3,UP|DOWN|UP,309.075545625|309.728589844|311.896055625,0.015808675|0.214025132|0.871909201
6-18.mid,4335,432.77333859375,434.12750390625,1.3541653125000153,1354.1653125000153,3,UP|DOWN|UP,432.774674063|433.307526094|433.972589531,0.000986193|0.394477318|0.885601578
6-18.mid,4396,443.32354171875,446.4552159375,3.1316742187499926,3131.6742187499926,4,UP|DOWN|UP|DOWN,443.368947656|443.992611562|445.031606250|445.892983594,0.014498934|0.213646055|0.545415778|0.820469083
6-18.mid,4413,449.9381184375,452.85611765625,2.9179992187499693,2917.9992187499693,4,UP|DOWN|UP|DOWN,449.971505156|450.544421250|451.931973281|452.544953437,0.011441648|0.207780320|0.683295195|0.893363844
6-18.mid,5089,510.6325021875,511.94793890625,1.315436718749993,1315.436718749993,3,DOWN|UP|DOWN,510.644521406|511.246817813|511.771657031,0.009137056|0.467005076|0.865989848
6-19.mid,1372,184.87239583333334,186.36328125,1.4908854166666572,1490.8854166666572,3,UP|DOWN|UP,184.938802083|185.276041667|186.196614583,0.044541485|0.270742358|0.888209607
6-19.mid,2684,299.7200520833333,301.0338541666667,1.3138020833333712,1313.8020833333712,3,UP|DOWN|UP,299.735677083|300.111979167|300.973958333,0.011892963|0.298315164|0.954410307
6-19.mid,2755,316.73046875,320.12890625,3.3984375,3398.4375,3,UP|DOWN|UP,316.837239583|317.796875000|318.835937500,0.031417625|0.313793103|0.619540230
6-19.mid,4316,441.9427083333333,443.2734375,1.3307291666666856,1330.7291666666856,3,UP|DOWN|UP,442.009114583|442.395833333|443.208333333,0.049902153|0.340508806|0.951076321
6-20.mid,1372,184.87239583333334,186.36328125,1.4908854166666572,1490.8854166666572,3,UP|DOWN|UP,184.938802083|185.276041667|186.196614583,0.044541485|0.270742358|0.888209607
6-20.mid,2684,299.7200520833333,301.0338541666667,1.3138020833333712,1313.8020833333712,3,UP|DOWN|UP,299.735677083|300.111979167|300.973958333,0.011892963|0.298315164|0.954410307
6-20.mid,2755,316.73046875,320.12890625,3.3984375,3398.4375,3,UP|DOWN|UP,316.837239583|317.796875000|318.835937500,0.031417625|0.313793103|0.619540230
6-20.mid,4316,441.9427083333333,443.2734375,1.3307291666666856,1330.7291666666856,3,UP|DOWN|UP,442.009114583|442.395833333|443.208333333,0.049902153|0.340508806|0.951076321
6-21.mid,1372,184.87239583333334,186.36328125,1.4908854166666572,1490.8854166666572,3,UP|DOWN|UP,184.938802083|185.276041667|186.196614583,0.044541485|0.270742358|0.888209607
6-21.mid,2684,299.7200520833333,301.0338541666667,1.3138020833333712,1313.8020833333712,3,UP|DOWN|UP,299.735677083|300.111979167|300.973958333,0.011892963|0.298315164|0.954410307
6-21.mid,2755,316.73046875,320.12890625,3.3984375,3398.4375,3,UP|DOWN|UP,316.837239583|317.796875000|318.835937500,0.031417625|0.313793103|0.619540230
6-21.mid,4316,441.9427083333333,443.2734375,1.3307291666666856,1330.7291666666856,3,UP|DOWN|UP,442.009114583|442.395833333|443.208333333,0.049902153|0.340508806|0.951076321
6-22.mid,1372,184.87239583333334,186.36328125,1.4908854166666572,1490.8854166666572,3,UP|DOWN|UP,184.938802083|185.276041667|186.196614583,0.044541485|0.270742358|0.888209607
6-22.mid,2684,299.7200520833333,301.0338541666667,1.3138020833333712,1313.8020833333712,3,UP|DOWN|UP,299.735677083|300.111979167|300.973958333,0.011892963|0.298315164|0.954410307
6-22.mid,2755,316.73046875,320.12890625,3.3984375,3398.4375,3,UP|DOWN|UP,316.837239583|317.796875000|318.835937500,0.031417625|0.313793103|0.619540230
6-22.mid,4316,441.9427083333333,443.2734375,1.3307291666666856,1330.7291666666856,3,UP|DOWN|UP,442.009114583|442.395833333|443.208333333,0.049902153|0.340508806|0.951076321
6-23.mid,42,7.384608,8.829051,1.4444429999999997,1444.4429999999998,3,UP|DOWN|UP,7.396360125|7.595077875|8.238239625,0.008136095|0.145710059|0.590976331
6-23.mid,102,18.34399875,19.695493125,1.351494374999998,1351.494374999998,3,UP|DOWN|UP,18.369639750|18.525622500|19.170921000,0.018972332|0.134387352|0.611857708
6-23.mid,125,21.0640815,23.1410025,2.0769209999999987,2076.9209999999985,3,UP|DOWN|UP,21.067286625|21.619636500|23.102541000,0.001543210|0.267489712|0.981481481
6-23.mid,1458,172.731664875,176.128029,3.396364124999991,3396.364124999991,4,UP|DOWN|UP|DOWN,172.837434000|173.095980750|174.369483750|175.569268875,0.031141869|0.107266436|0.482227115|0.835482856
6-23.mid,1475,179.473111125,183.956012625,4.482901499999997,4482.901499999997,4,UP|DOWN|UP|DOWN,179.625888750|180.030802875|182.642979750|183.887636625,0.034080076|0.124404194|0.707102002|0.984747378
6-23.mid,2892,285.338389875,289.338385875,3.9999959999999533,3999.9959999999533,4,UP|DOWN|UP|DOWN,285.431338500|285.719799750|287.272148625|288.392874000,0.023237179|0.095352564|0.483440171|0.763621795
6-23.mid,2905,292.71551925,297.12577125,4.410252000000014,4410.252000000014,4,UP|DOWN|UP|DOWN,292.853339625|293.170647000|295.306328625|296.989019250,0.031250000|0.103197674|0.587451550|0.968992248
6-23.mid,3322,321.32660175,323.342625375,2.0160236250000025,2016.0236250000025,3,DOWN|UP|DOWN,321.368268375|321.831943125|323.266770750,0.020667727|0.250662427|0.962374139
6-23.mid,3334,325.011427125,326.970826875,1.9593997499999887,1959.3997499999887,3,DOWN|UP|DOWN,325.132153500|326.209075500|326.833006500,0.061613959|0.611232279|0.929661941
6-23.mid,3804,364.246430625,364.777413,0.5309823750000078,530.9823750000078,3,DOWN|UP|DOWN,364.258182750|364.478268000|364.725062625,0.022132797|0.436619718|0.901408451
6-23.mid,4643,425.528420625,426.534829875,1.0064092499999902,1006.4092499999902,3,DOWN|UP|DOWN,425.751711000|426.324360000|426.424787250,0.221868365|0.790870488|0.890658174
6-23.mid,4654,428.028418125,431.539098375,3.510680250000007,3510.680250000007,4,UP|DOWN|UP|DOWN,428.105341125|428.383118625|429.808330875|431.007047625,0.021911138|0.101034693|0.506999391|0.848447961
6-23.mid,4670,434.45469375,439.549774125,5.095080375000009,5095.080375000009,4,UP|DOWN|UP|DOWN,434.617086750|434.980334250|437.841442500|439.275201750,0.031872510|0.103166282|0.664709583|0.946110296
6-23.mid,5410,499.724927625,501.261250875,1.5363232499999526,1536.3232499999526,4,UP|DOWN|UP|DOWN,499.739884875|499.918303500|500.700354000|501.254840625,0.009735744|0.125869263|0.634909597|0.995827538
6-24.mid,42,7.384608,8.829051,1.4444429999999997,1444.4429999999998,3,UP|DOWN|UP,7.396360125|7.595077875|8.238239625,0.008136095|0.145710059|0.590976331
